id_hecho,federal,tipo_persona,provincia_nombre,departamento_nombre,localidad_nombre,latitud,longitud,anio,mes,fecha_hecho,hora_hecho,calle_nombre,calle_altura,calle_interseccion,calle_interseccion_nombre,semaforo_estado,tipo_lugar,modo_produccion_hecho,clima_condicion,clima_otro,motivo_origen_registro,victima_sexo,victima_tr_edad,victima_18_años_o_mas,victima_clase,victima_vehiculo,victima_identidad_genero,inculpado_sexo,inculpado_tr_edad,inculpado_18_años_o_mas,inculpado_vehiculo
46901,No,Imputado,Córdoba,Río Cuarto,Río Cuarto,-33.075.310.007.135,-64.584.602.046.097,2023,enero,25/01/2023,12:30:00,RUTA PROVINCIAL 30 km,73,No,,Sin semáforo,Ruta Provincial,Colisión vehículo-vehículo,Bueno,,Intervención policial,No corresponde,No corresponde,Sí,No corresponde,No corresponde,No corresponde,Masculino,40-44,Sí,Camión
46901,No,Víctima,Córdoba,Río Cuarto,Río Cuarto,-33.075.310.007.135,-64.584.602.046.097,2023,enero,25/01/2023,12:30:00,RUTA PROVINCIAL 30 km,73,No,,Sin semáforo,Ruta Provincial,Colisión vehículo-vehículo,Bueno,,Intervención policial,Masculino,60-64,Sí,Conductor,Camioneta,Varón,No corresponde,No corresponde,No corresponde,No corresponde
46902,No,Imputado,Córdoba,General San Martín,Villa María,-32.422.599.185.921,-63.237.917.056.884,2023,enero,04/01/2023,21:45:00,Av. Libertador Gral. San Martin,,Sí,Av. Scalabrini Ortiz,Sin determinar,Calle,Colisión vehículo-vehículo,Bueno,,Intervención policial,No corresponde,No corresponde,Sí,No corresponde,No corresponde,No corresponde,Masculino,60-64,Sí,Bicicleta
46902,No,Víctima,Córdoba,General San Martín,Villa María,-32.422.599.185.921,-63.237.917.056.884,2023,enero,04/01/2023,21:45:00,Av. Libertador Gral. San Martin,,Sí,Av. Scalabrini Ortiz,Sin determinar,Calle,Colisión vehículo-vehículo,Bueno,,Intervención policial,Masculino,45-49,Sí,Conductor,Bicicleta,Varón,No corresponde,No corresponde,No corresponde,No corresponde
46913,No,Víctima,Córdoba,Juárez Celman,General Cabrera,-32.805.223.196.189,-63.866.321.623.263,2023,febrero,12/02/2023,10:00:00,AV. SAN MARTIN,,Sí,COLON,No funcionaba,Calle,Vuelco-Despistes,Nublado,,Intervención policial,Masculino,20-24,Sí,Conductor,Motocicleta,Varón,No corresponde,No corresponde,No corresponde,No corresponde
46914,No,Imputado,Córdoba,Tulumba,San José de las Salinas,-300.068.669,-646.236.824,2023,febrero,21/02/2023,9:40:00,RUTA NAC. NUMERO 60 KM,874,No,,Sin semáforo,Ruta Nacional,Vuelco-Despistes,Bueno,,Intervención policial,No corresponde,No corresponde,Sí,No corresponde,No corresponde,No corresponde,Masculino,60-64,Sí,Automóvil
46914,No,Víctima,Córdoba,Tulumba,San José de las Salinas,-300.068.669,-646.236.824,2023,febrero,21/02/2023,9:40:00,RUTA NAC. NUMERO 60 KM,874,No,,Sin semáforo,Ruta Nacional,Vuelco-Despistes,Bueno,,Intervención policial,Femenino,Sin determinar,No,Acompañante,Automóvil,Mujer,No corresponde,No corresponde,No corresponde,No corresponde
46915,No,Víctima,Córdoba,Capital,Córdoba,-31.414.699.114.232,-64.148.891.368.334,2023,febrero,05/02/2023,7:12:00,LORETO,312,No,,Sin semáforo,Calle,Colisión vehículo-objeto,Bueno,,Intervención policial,Masculino,20-24,Sí,Acompañante,Motocicleta,Mujer,No corresponde,No corresponde,No corresponde,No corresponde
46916,No,Imputado,Córdoba,Juárez Celman,Villa Reducción,-332.027.989,-638.617.256,2023,febrero,11/02/2023,4:00:00,Ruta Nacional N° 8,559,Sí,Jeronimo Luis de Cabrera,Sin semáforo,Ruta Nacional,Colisión vehículo-objeto,Bueno,,Intervención policial,No corresponde,No corresponde,Sí,No corresponde,No corresponde,No corresponde,Masculino,45-49,Sí,Automóvil
46916,No,Imputado,Córdoba,Juárez Celman,Villa Reducción,-332.027.989,-638.617.256,2023,febrero,11/02/2023,4:00:00,Ruta Nacional N° 8,559,Sí,Jeronimo Luis de Cabrera,Sin semáforo,Ruta Nacional,Colisión vehículo-objeto,Bueno,,Intervención policial,No corresponde,No corresponde,Sí,No corresponde,No corresponde,No corresponde,Masculino,45-49,Sí,Automóvil
46916,No,Imputado,Córdoba,Juárez Celman,Villa Reducción,-332.027.989,-638.617.256,2023,febrero,11/02/2023,4:00:00,Ruta Nacional N° 8,559,Sí,Jeronimo Luis de Cabrera,Sin semáforo,Ruta Nacional,Colisión vehículo-objeto,Bueno,,Intervención policial,No corresponde,No corresponde,Sí,No corresponde,No corresponde,No corresponde,Masculino,45-49,Sí,Automóvil
46916,No,Víctima,Córdoba,Juárez Celman,Villa Reducción,-332.027.989,-638.617.256,2023,febrero,11/02/2023,4:00:00,Ruta Nacional N° 8,559,Sí,Jeronimo Luis de Cabrera,Sin semáforo,Ruta Nacional,Colisión vehículo-objeto,Bueno,,Intervención policial,Femenino,45-49,Sí,Acompañante,Automóvil,Mujer,No corresponde,No corresponde,No corresponde,No corresponde
46916,No,Víctima,Córdoba,Juárez Celman,Villa Reducción,-332.027.989,-638.617.256,2023,febrero,11/02/2023,4:00:00,Ruta Nacional N° 8,559,Sí,Jeronimo Luis de Cabrera,Sin semáforo,Ruta Nacional,Colisión vehículo-objeto,Bueno,,Intervención policial,Femenino,15-19,No,Acompañante,Automóvil,Mujer,No corresponde,No corresponde,No corresponde,No corresponde
46916,No,Víctima,Córdoba,Juárez Celman,Villa Reducción,-332.027.989,-638.617.256,2023,febrero,11/02/2023,4:00:00,Ruta Nacional N° 8,559,Sí,Jeronimo Luis de Cabrera,Sin semáforo,Ruta Nacional,Colisión vehículo-objeto,Bueno,,Intervención policial,Masculino,Sin determinar,No,Acompañante,Automóvil,Varón,No corresponde,No corresponde,No corresponde,No corresponde
46917,No,Víctima,Córdoba,Juárez Celman,General Cabrera,-32.811.490.093.736,-63.878.683.589.342,2023,febrero,04/02/2023,5:40:00,AV. BELGRANO,,Sí,SANTA FE,Funcionaba,Calle,Vuelco-Despistes,Nublado,,Intervención policial,Masculino,20-24,Sí,Conductor,Motocicleta,Varón,No corresponde,No corresponde,No corresponde,No corresponde
46918,No,Víctima,Córdoba,Cruz del Eje,Media Naranja,Perdido,Perdido,2023,febrero,02/02/2023,21:15:00,CAMINO LA MORA KM,2,Sí,RUTA PROVINCIAL Nº A 175,Sin semáforo,Ruta Provincial,Colisión vehículo-objeto,Bueno,,Intervención policial,Masculino,20-24,Sí,Conductor,Motocicleta,Varón,No corresponde,No corresponde,No corresponde,No corresponde
46919,No,Imputado,Córdoba,Presidente Roque Sáenz Peña,Laboulaye,-34.146.126.504.327,-63.389.691.743.355,2023,febrero,07/02/2023,16:00:00,Ruta Nacional Nº 7,490,No,,Sin semáforo,Ruta Nacional,Colisión vehículo-vehículo,Bueno,,Intervención policial,No corresponde,No corresponde,Sí,No corresponde,No corresponde,No corresponde,Masculino,35-39,Sí,Camión
46919,No,Víctima,Córdoba,Presidente Roque Sáenz Peña,Laboulaye,-34.146.126.504.327,-63.389.691.743.355,2023,febrero,07/02/2023,16:00:00,Ruta Nacional Nº 7,490,No,,Sin semáforo,Ruta Nacional,Colisión vehículo-vehículo,Bueno,,Intervención policial,Masculino,25-29,Sí,Conductor,Bicicleta,Varón,No corresponde,No corresponde,No corresponde,No corresponde
46920,No,Víctima,Córdoba,Cruz del Eje,Villa de Soto,Perdido,Perdido,2023,febrero,19/02/2023,18:00:00,CAMINO A BELLA VISTA KM,1,No,,Sin semáforo,Calle,Colisión vehículo-objeto,Bueno,,Intervención policial,Masculino,50-54,Sí,Conductor,Automóvil,Varón,No corresponde,No corresponde,No corresponde,No corresponde
46921,No,Imputado,Córdoba,San Alberto,Mina Clavero,-317.241.506,-650.065.966,2023,febrero,11/02/2023,19:30:00,RUTA E 34 KM,50,No,,Sin semáforo,Ruta Provincial,Colisión vehículo-vehículo,Bueno,,Intervención policial,No corresponde,No corresponde,Sí,No corresponde,No corresponde,No corresponde,Masculino,35-39,Sí,Automóvil
46921,No,Víctima,Córdoba,San Alberto,Mina Clavero,-317.241.506,-650.065.966,2023,febrero,11/02/2023,19:30:00,RUTA E 34 KM,50,No,,Sin semáforo,Ruta Provincial,Colisión vehículo-vehículo,Bueno,,Intervención policial,Femenino,75-79,Sí,Acompañante,Automóvil,Mujer,No corresponde,No corresponde,No corresponde,No corresponde
46922,No,Víctima,Córdoba,Marcos Juárez,Marcos Juárez,-32.688.094.104.029,-62.111.954.419.926,2023,febrero,04/02/2023,8:55:00,AZCUENAGA,,Sí,JUAN CRUZ GONZALEZ,Sin semáforo,Calle,Vuelco-Despistes,Bueno,,Intervención policial,Masculino,15-19,No,Conductor,Motocicleta,Varón,No corresponde,No corresponde,No corresponde,No corresponde
46923,No,Víctima,Córdoba,Capital,Córdoba,-31.321.793.191.965,-64.196.970.123.544,2023,febrero,26/02/2023,3:25:00,RUTA A 019 KM,8,No,,Sin semáforo,Autopista Provincial,Vuelco-Despistes,Bueno,,Intervención policial,Masculino,50-54,Sí,Conductor,Automóvil,Varón,No corresponde,No corresponde,No corresponde,No corresponde
46924,No,Víctima,Córdoba,Capital,Córdoba,-31.405.059,-64.171.896,2023,febrero,16/02/2023,5:00:00,RUTA NAC. 19 KM,13,No,,Sin semáforo,Ruta Nacional,Vuelco-Despistes,Bueno,,Intervención policial,Masculino,25-29,Sí,Conductor,Automóvil,Varón,No corresponde,No corresponde,No corresponde,No corresponde
46925,No,Víctima,Córdoba,Unión,Monte Leña,-32.601.481.908.551,-62.585.077.089.232,2023,febrero,05/02/2023,4:20:00,RUTA NAC 9 KM,487,No,,Sin semáforo,Ruta Nacional,Vuelco-Despistes,Bueno,,Intervención policial,Masculino,25-29,Sí,Conductor,Automóvil,Varón,No corresponde,No corresponde,No corresponde,No corresponde
46926,No,Imputado,Córdoba,General San Martín,Arroyo Cabral,-32.489.813,-63.401.837,2023,febrero,26/02/2023,10:30:00,RUTA NAC. NRO. 158. KM,173,No,,Sin semáforo,Ruta Nacional,Vuelco-Despistes,Bueno,,Intervención policial,No corresponde,No corresponde,Sí,No corresponde,No corresponde,No corresponde,Sin determinar,Sin determinar,Sí,Sin determinar
46926,No,Víctima,Córdoba,General San Martín,Arroyo Cabral,-32.489.813,-63.401.837,2023,febrero,26/02/2023,10:30:00,RUTA NAC. NRO. 158. KM,173,No,,Sin semáforo,Ruta Nacional,Vuelco-Despistes,Bueno,,Intervención policial,Masculino,30-34,Sí,Conductor,Motocicleta,Varón,No corresponde,No corresponde,No corresponde,No corresponde
46927,No,Imputado,Córdoba,San Justo,San Francisco,-31.446.751.091.372,-62.073.280.402.493,2023,febrero,03/02/2023,0:15:00,ANTARTIDA ARGENTINA,,Sí,INGENIEROS,Sin semáforo,Calle,Colisión vehículo-vehículo,Bueno,,Intervención policial,No corresponde,No corresponde,Sí,No corresponde,No corresponde,No corresponde,Masculino,40-44,Sí,Camioneta
46927,No,Víctima,Córdoba,San Justo,San Francisco,-31.446.751.091.372,-62.073.280.402.493,2023,febrero,03/02/2023,0:15:00,ANTARTIDA ARGENTINA,,Sí,INGENIEROS,Sin semáforo,Calle,Colisión vehículo-vehículo,Bueno,,Intervención policial,Masculino,Sin determinar,No,Acompañante,Motocicleta,Varón,No corresponde,No corresponde,No corresponde,No corresponde
46928,No,Víctima,Córdoba,Capital,Córdoba,-3.141.991.600.926,-64.150.176.031.585,2023,febrero,01/02/2023,18:06:00,SGTO CABRAL,,Sí,ARGANDOÑA,Sin semáforo,Calle,Colisión vehículo-vehículo,Bueno,,Intervención policial,Masculino,20-24,Sí,Acompañante,Motocicleta,Mujer,No corresponde,No corresponde,No corresponde,No corresponde
46929,No,Víctima,Córdoba,Capital,Córdoba,-31.476.085.992.286,-64.202.626.880.353,2023,febrero,24/02/2023,1:25:00,VELEZ SARSFIELD,5100,Sí,IQUIQUE,Sin semáforo,Calle,Colisión vehículo-vehículo,Bueno,,Intervención policial,Masculino,20-24,Sí,Conductor,Motocicleta,Varón,No corresponde,No corresponde,No corresponde,No corresponde
46930,No,Imputado,Córdoba,Santa María,Toledo,-315.531.409,-640.077.708,2023,febrero,19/02/2023,1:15:00,ruta nº 9,477,No,,Sin semáforo,Ruta Nacional,Colisión vehículo-persona,Bueno,,Intervención policial,No corresponde,No corresponde,Sí,Peatón,No corresponde,No corresponde,Masculino,35-39,Sí,Automóvil
46930,No,Víctima,Córdoba,Santa María,Toledo,-315.531.409,-640.077.708,2023,febrero,19/02/2023,1:15:00,ruta nº 9,477,No,,Sin semáforo,Ruta Nacional,Colisión vehículo-persona,Bueno,,Intervención policial,Masculino,75-79,Sí,Peatón,Peatón,Varón,No corresponde,No corresponde,No corresponde,No corresponde
46944,No,Imputado,Córdoba,San Justo,Arroyito,-31.419.035.336.332,-63.027.280.059.983,2023,marzo,26/03/2023,11:50:00,RUTA NAC  19 KM,220,No,,Sin semáforo,Ruta Nacional,Colisión vehículo-vehículo,Bueno,,Intervención policial,No corresponde,No corresponde,Sí,No corresponde,No corresponde,No corresponde,Masculino,65-69,Sí,Camioneta
46944,No,Víctima,Córdoba,San Justo,Arroyito,-31.419.035.336.332,-63.027.280.059.983,2023,marzo,26/03/2023,11:50:00,RUTA NAC  19 KM,220,No,,Sin semáforo,Ruta Nacional,Colisión vehículo-vehículo,Bueno,,Intervención policial,Masculino,20-24,Sí,Conductor,Motocicleta,Varón,No corresponde,No corresponde,No corresponde,No corresponde
46945,No,Imputado,Córdoba,Capital,Córdoba,-31.458.294.103.601,-64.109.927.641.279,2023,marzo,14/03/2023,13:21:00,AV SABATTINI,,Sí,MARTIN ZAPATA,Sin semáforo,Calle,Colisión vehículo-vehículo,Llovizna,,Intervención policial,No corresponde,No corresponde,Sí,No corresponde,No corresponde,No corresponde,Masculino,50-54,Sí,Automóvil
46945,No,Víctima,Córdoba,Capital,Córdoba,-31.458.294.103.601,-64.109.927.641.279,2023,marzo,14/03/2023,13:21:00,AV SABATTINI,,Sí,MARTIN ZAPATA,Sin semáforo,Calle,Colisión vehículo-vehículo,Llovizna,,Intervención policial,Masculino,25-29,Sí,Conductor,Motocicleta,Varón,No corresponde,No corresponde,No corresponde,No corresponde
46946,No,Imputado,Córdoba,Colón,General Paz,Perdido,Perdido,2023,marzo,12/03/2023,22:20:00,RUTA NACIONAL Nº9  KM,729,Sí,CAMINO RURAL,Sin semáforo,Ruta Nacional,Colisión vehículo-persona,Bueno,,Intervención policial,No corresponde,No corresponde,Sí,Peatón,No corresponde,No corresponde,Masculino,25-29,Sí,Camioneta
46946,No,Víctima,Córdoba,Colón,General Paz,Perdido,Perdido,2023,marzo,12/03/2023,22:20:00,RUTA NACIONAL Nº9  KM,729,Sí,CAMINO RURAL,Sin semáforo,Ruta Nacional,Colisión vehículo-persona,Bueno,,Intervención policial,Masculino,40-44,Sí,Peatón,Peatón,Varón,No corresponde,No corresponde,No corresponde,No corresponde
46947,No,Imputado,Córdoba,Cruz del Eje,San Marcos Sierra,-307.834.071,-646.409.017,2023,marzo,08/03/2023,2:40:00,RUTA NACIONAL 38,106,No,,Sin semáforo,Ruta Nacional,Colisión vehículo-vehículo,Bueno,,Intervención policial,No corresponde,No corresponde,Sí,No corresponde,No corresponde,No corresponde,Masculino,65-69,Sí,Camioneta
46947,No,Víctima,Córdoba,Cruz del Eje,San Marcos Sierra,-307.834.071,-646.409.017,2023,marzo,08/03/2023,2:40:00,RUTA NACIONAL 38,106,No,,Sin semáforo,Ruta Nacional,Colisión vehículo-vehículo,Bueno,,Intervención policial,Masculino,30-34,Sí,Conductor,Motocicleta,Varón,No corresponde,No corresponde,No corresponde,No corresponde
46948,No,Imputado,Córdoba,Capital,Córdoba,-31.343.248.411.349,-64.242.638.758.048,2023,marzo,24/03/2023,19:55:00,LOS ALEMANES,5800,No,,Sin semáforo,Calle,Colisión vehículo-persona,Bueno,,Intervención policial,No corresponde,No corresponde,Sí,Peatón,No corresponde,No corresponde,Masculino,30-34,Sí,Motocicleta
46948,No,Víctima,Córdoba,Capital,Córdoba,-31.343.248.411.349,-64.242.638.758.048,2023,marzo,24/03/2023,19:55:00,LOS ALEMANES,5800,No,,Sin semáforo,Calle,Colisión vehículo-persona,Bueno,,Intervención policial,Masculino,30-34,Sí,Peatón,Peatón,Varón,No corresponde,No corresponde,No corresponde,No corresponde
46949,No,Imputado,Córdoba,Capital,Córdoba,Perdido,Perdido,2023,marzo,04/03/2023,22:22:00,COLECTORA VARIANTE JUAREZ CELMAN,,Sí,DESAGUE,Sin semáforo,Calle,Vuelco-Despistes,Bueno,,Intervención policial,No corresponde,No corresponde,Sí,No corresponde,No corresponde,No corresponde,Masculino,50-54,Sí,Automóvil
46949,No,Víctima,Córdoba,Capital,Córdoba,Perdido,Perdido,2023,marzo,04/03/2023,22:22:00,COLECTORA VARIANTE JUAREZ CELMAN,,Sí,DESAGUE,Sin semáforo,Calle,Vuelco-Despistes,Bueno,,Intervención policial,Femenino,70-74,Sí,Acompañante,Automóvil,Mujer,No corresponde,No corresponde,No corresponde,No corresponde
46950,No,Imputado,Córdoba,Unión,Pueblo Italiano,Perdido,Perdido,2023,marzo,12/03/2023,9:00:00,RPN 3,290,No,,Sin semáforo,Ruta Provincial,Colisión vehículo-vehículo,Bueno,,Intervención policial,No corresponde,No corresponde,Sí,No corresponde,No corresponde,No corresponde,Masculino,70-74,Sí,Camioneta
46950,No,Víctima,Córdoba,Unión,Pueblo Italiano,Perdido,Perdido,2023,marzo,12/03/2023,9:00:00,RPN 3,290,No,,Sin semáforo,Ruta Provincial,Colisión vehículo-vehículo,Bueno,,Intervención policial,Masculino,35-39,Sí,Conductor,Camión,Varón,No corresponde,No corresponde,No corresponde,No corresponde
46951,No,Imputado,Córdoba,Capital,Córdoba,-31.398.343.379.329,-64.175.856.590.353,2023,marzo,18/03/2023,21:56:00,JUAN B JUSTO,,Sí,RAMON FARRATE,Sin semáforo,Calle,Colisión vehículo-vehículo,Bueno,,Intervención policial,No corresponde,No corresponde,Sí,No corresponde,No corresponde,No corresponde,Femenino,50-54,Sí,Automóvil
46951,No,Víctima,Córdoba,Capital,Córdoba,-31.398.343.379.329,-64.175.856.590.353,2023,marzo,18/03/2023,21:56:00,JUAN B JUSTO,,Sí,RAMON FARRATE,Sin semáforo,Calle,Colisión vehículo-vehículo,Bueno,,Intervención policial,Masculino,20-24,Sí,Conductor,Motocicleta,Varón,No corresponde,No corresponde,No corresponde,No corresponde
46952,No,Imputado,Córdoba,Punilla,Bialet Massé,-313.137.908,-644.613.964,2023,marzo,19/03/2023,5:00:00,RUTA NACIONAL N° 38 KM,28,No,,Sin semáforo,Ruta Nacional,Colisión vehículo-vehículo,Bueno,,Intervención policial,No corresponde,No corresponde,Sí,No corresponde,No corresponde,No corresponde,Masculino,30-34,Sí,Automóvil
46952,No,Víctima,Córdoba,Punilla,Bialet Massé,-313.137.908,-644.613.964,2023,marzo,19/03/2023,5:00:00,RUTA NACIONAL N° 38 KM,28,No,,Sin semáforo,Ruta Nacional,Colisión vehículo-vehículo,Bueno,,Intervención policial,Masculino,15-19,Sí,Conductor,Motocicleta,Varón,No corresponde,No corresponde,No corresponde,No corresponde
46953,No,Imputado,Córdoba,Río Primero,Santa Rosa de Río Primero (Est. Villa Santa Rosa),-31.152.076.251.502,-63.403.099.019.064,2023,marzo,04/03/2023,10:00:00,RUTA PROVINCIAL N° 10 KM,48,No,,Sin semáforo,Ruta Provincial,Colisión vehículo-vehículo,Bueno,,Intervención policial,No corresponde,No corresponde,Sí,No corresponde,No corresponde,No corresponde,Masculino,20-24,Sí,Automóvil
46953,No,Víctima,Córdoba,Río Primero,Santa Rosa de Río Primero (Est. Villa Santa Rosa),-31.152.076.251.502,-63.403.099.019.064,2023,marzo,04/03/2023,10:00:00,RUTA PROVINCIAL N° 10 KM,48,No,,Sin semáforo,Ruta Provincial,Colisión vehículo-vehículo,Bueno,,Intervención policial,Masculino,Sin determinar,No,Acompañante,Automóvil,Varón,No corresponde,No corresponde,No corresponde,No corresponde
46953,No,Víctima,Córdoba,Río Primero,Santa Rosa de Río Primero (Est. Villa Santa Rosa),-31.152.076.251.502,-63.403.099.019.064,2023,marzo,04/03/2023,10:00:00,RUTA PROVINCIAL N° 10 KM,48,No,,Sin semáforo,Ruta Provincial,Colisión vehículo-vehículo,Bueno,,Intervención policial,Masculino,50-54,Sí,Conductor,Automóvil,Varón,No corresponde,No corresponde,No corresponde,No corresponde
46953,No,Víctima,Córdoba,Río Primero,Santa Rosa de Río Primero (Est. Villa Santa Rosa),-31.152.076.251.502,-63.403.099.019.064,2023,marzo,04/03/2023,10:00:00,RUTA PROVINCIAL N° 10 KM,48,No,,Sin semáforo,Ruta Provincial,Colisión vehículo-vehículo,Bueno,,Intervención policial,Masculino,20-24,Sí,Conductor,Automóvil,Varón,No corresponde,No corresponde,No corresponde,No corresponde
46954,No,Imputado,Córdoba,General San Martín,Villa Nueva,-32.428.405.518.843,-63.245.592.072.255,2023,marzo,15/03/2023,12:00:00,CORDOBA,,Sí,SARMIENTO,Sin semáforo,Calle,Colisión vehículo-vehículo,Bueno,,Intervención policial,No corresponde,No corresponde,Sí,No corresponde,No corresponde,No corresponde,Masculino,50-54,Sí,Automóvil
46954,No,Víctima,Córdoba,General San Martín,Villa Nueva,-32.428.405.518.843,-63.245.592.072.255,2023,marzo,15/03/2023,12:00:00,CORDOBA,,Sí,SARMIENTO,Sin semáforo,Calle,Colisión vehículo-vehículo,Bueno,,Intervención policial,Femenino,30-34,Sí,Conductor,Motocicleta,Mujer,No corresponde,No corresponde,No corresponde,No corresponde
46955,No,Imputado,Córdoba,Capital,Córdoba,Perdido,Perdido,2023,marzo,01/03/2023,8:30:00,CIRCUNVALACION ANILLO INTERNO KM,25,No,,Sin semáforo,Ruta Nacional,Colisión vehículo-persona,Bueno,,Intervención policial,No corresponde,No corresponde,Sí,Peatón,No corresponde,No corresponde,Masculino,60-64,Sí,Camioneta
46955,No,Víctima,Córdoba,Capital,Córdoba,Perdido,Perdido,2023,marzo,01/03/2023,8:30:00,CIRCUNVALACION ANILLO INTERNO KM,25,No,,Sin semáforo,Ruta Nacional,Colisión vehículo-persona,Bueno,,Intervención policial,Masculino,25-29,Sí,Peatón,Peatón,Varón,No corresponde,No corresponde,No corresponde,No corresponde
